,Artist_followers,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Explicit_false,Explicit_true,album,compilation,single,bolero,boy band,country,dance/electronic,else,funk,hip hop,house,indie,jazz,k-pop,latin,metal,opm,pop,r&b/soul,rap,reggae,reggaeton,rock,trap,Top50_dummy
16769,29173640.0,8.0,17.0,0.442,0.737,7.0,-5.046,1.0,0.109,0.0589,0.0,0.102,0.21,112.93,218320.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
88735,159542.0,3.0,17.0,0.694,0.697,8.0,-7.373,0.0,0.0379,0.162,0.0,0.0821,0.379,89.966,178329.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59965,10919803.0,16.0,24.0,0.767,0.869,10.0,-3.87,0.0,0.0645,0.276,0.0,0.413,0.474,125.007,245798.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15887,5045736.0,1.0,1.0,0.514,0.693,9.0,-5.868,1.0,0.408,0.177,0.0,0.351,0.287,110.568,240640.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32250,19152566.0,9.0,19.0,0.851,0.421,10.0,-8.022,0.0,0.0644,0.0654,0.00141,0.136,0.21,140.992,370440.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64063,52571724.0,11.0,14.0,0.688,0.573,10.0,-5.03,0.0,0.208,0.0686,0.0,0.0749,0.553,110.034,179861.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
84671,2237000.0,5.0,18.0,0.863,0.866,3.0,-4.313,1.0,0.121,0.164,0.0,0.201,0.873,147.055,134622.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83085,1982751.0,3.0,17.0,0.567,0.515,6.0,-10.265,0.0,0.247,0.354,0.0,0.078,0.321,120.1,224000.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18698,10901364.0,3.0,20.0,0.564,0.722,1.0,-5.59,0.0,0.124,0.162,0.0,0.0931,0.276,99.083,165627.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
87956,1804044.0,2.0,22.0,0.526,0.712,11.0,-6.525,0.0,0.0356,0.0161,0.0,0.179,0.32,105.009,241440.0,4.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88172,12622150.0,1.0,1.0,0.533,0.437,3.0,-7.659,0.0,0.162,0.885,0.0,0.106,0.48,143.263,234411.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
84852,132701.0,1.0,1.0,0.731,0.804,11.0,-7.621,0.0,0.0473,0.172,0.00028,0.0685,0.957,107.383,205933.0,4.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27671,9717614.0,1.0,23.0,0.647,0.814,11.0,-16.493,0.0,0.941,0.81,0.0,0.445,0.0787,140.685,120303.0,3.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18445,5754092.0,6.0,6.0,0.643,0.783,10.0,-6.458,1.0,0.0856,0.047,0.0,0.083,0.579,154.084,163870.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
49002,22910410.0,2.0,25.0,0.835,0.462,7.0,-6.227,1.0,0.155,0.513,0.0,0.0875,0.702,78.99,121672.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
88532,3724826.0,5.0,20.0,0.702,0.762,8.0,-2.733,1.0,0.0328,0.00196,0.000451,0.142,0.233,95.019,164200.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88546,4028947.0,5.0,14.0,0.439,0.447,10.0,-8.318,0.0,0.0436,0.111,0.0,0.303,0.11,121.48,177029.0,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88067,5305740.0,10.0,13.0,0.588,0.698,11.0,-7.057,0.0,0.0434,0.0724,1.23e-05,0.673,0.121,109.973,201333.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89264,1739825.0,17.0,18.0,0.759,0.413,11.0,-7.282,0.0,0.0494,0.7,0.0,0.14,0.403,115.893,143667.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37976,2371258.0,1.0,1.0,0.894,0.511,2.0,-4.768,1.0,0.42,0.0251,0.0,0.14,0.568,120.08,176632.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87488,213.0,1.0,1.0,0.83,0.399,0.0,-10.988,1.0,0.0581,0.0243,3.8e-06,0.105,0.321,99.01,142106.0,4.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60470,3497769.0,2.0,18.0,0.553,0.638,7.0,-6.936,1.0,0.0244,0.256,0.0,0.0427,0.475,144.018,249680.0,4.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86254,3014761.0,6.0,17.0,0.741,0.415,2.0,-6.775,0.0,0.0489,0.318,0.0,0.104,0.404,87.079,154880.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1578,4514676.0,4.0,14.0,0.718,0.767,9.0,-5.641,1.0,0.166,0.138,0.0,0.114,0.519,160.084,156000.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87642,251732.0,3.0,10.0,0.847,0.699,0.0,-8.286,1.0,0.0733,0.525,0.0,0.267,0.874,120.002,196667.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41987,809157.0,1.0,1.0,0.783,0.467,6.0,-9.474,1.0,0.0503,0.729,0.809,0.109,0.236,90.838,237793.0,4.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85652,1198447.0,7.0,12.0,0.568,0.508,9.0,-7.73,1.0,0.0338,0.742,3.02e-05,0.101,0.188,75.073,221827.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81040,84886.0,6.0,14.0,0.388,0.145,9.0,-19.697,0.0,0.0318,0.978,6.86e-06,0.0997,0.0911,75.474,166387.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
84674,5749977.0,7.0,16.0,0.722,0.88,4.0,-3.989,0.0,0.24,0.21,0.0,0.324,0.79,92.024,200170.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22485,11440791.0,1.0,2.0,0.521,0.453,9.0,-10.653,0.0,0.0365,0.902,0.00124,0.127,0.2,129.9,218288.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32812,109648.0,15.0,24.0,0.936,0.514,2.0,-8.908,0.0,0.271,0.747,0.0,0.11,0.812,129.997,192000.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80702,9717614.0,14.0,23.0,0.789,0.765,2.0,-3.93,1.0,0.379,0.274,0.0,0.216,0.679,144.049,223617.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70110,18439913.0,10.0,12.0,0.588,0.601,4.0,-5.983,0.0,0.0332,0.316,0.0,0.148,0.38,126.06,254166.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62367,29173640.0,1.0,1.0,0.704,0.758,0.0,-3.537,1.0,0.0402,0.233,0.00144,0.0924,0.534,120.003,214907.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
87243,5749977.0,9.0,14.0,0.684,0.64,2.0,-5.035,1.0,0.336,0.343,0.0,0.24,0.47,159.874,169930.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25760,6111598.0,7.0,26.0,0.677,0.83,4.0,-3.96,1.0,0.0489,0.00697,0.0,0.134,0.612,137.997,201573.0,4.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85904,1970425.0,1.0,2.0,0.447,0.38,1.0,-9.36,1.0,0.0495,0.869,0.0,0.103,0.155,139.144,231493.0,4.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62669,5270929.0,7.0,23.0,0.511,0.852,5.0,-2.886,0.0,0.301,0.0397,0.0,0.665,0.601,162.038,219093.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13959,5963018.0,3.0,13.0,0.82,0.691,6.0,-6.646,0.0,0.0723,0.0115,0.0,0.344,0.683,142.027,135739.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
89392,3063486.0,1.0,1.0,0.703,0.705,1.0,-6.676,0.0,0.34,0.135,1.97e-06,0.0611,0.601,138.227,287322.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12330,8122580.0,4.0,15.0,0.798,0.412,2.0,-9.305,1.0,0.36,0.443,7.43e-05,0.219,0.304,135.959,192973.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84549,59477.0,2.0,46.0,0.566,0.543,5.0,-4.485,1.0,0.0314,0.613,0.0,0.106,0.299,89.937,209965.0,4.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,29173640.0,5.0,17.0,0.632,0.732,6.0,-3.498,1.0,0.092,0.105,1.15e-05,0.111,0.317,159.0,221173.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17157,5013742.0,6.0,12.0,0.875,0.599,9.0,-9.077,0.0,0.138,0.0333,0.0143,0.113,0.112,152.061,256507.0,4.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84514,8668809.0,13.0,14.0,0.916,0.537,6.0,-9.79,0.0,0.245,0.188,0.00286,0.115,0.223,123.02,313987.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36669,5649718.0,4.0,12.0,0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,182161.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
45299,18673543.0,4.0,14.0,0.724,0.491,8.0,-6.024,1.0,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,170746.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
89289,270211.0,1.0,8.0,0.842,0.715,2.0,-6.03,1.0,0.0912,0.0265,0.0554,0.0831,0.428,126.021,160952.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84782,1664895.0,1.0,1.0,0.929,0.667,8.0,-6.789,0.0,0.353,0.0185,0.0,0.1,0.274,126.998,155168.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53885,34697267.0,1.0,1.0,0.67,0.453,0.0,-11.265,1.0,0.295,0.252,0.33,0.117,0.68,135.055,194840.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
87252,1693711.0,3.0,10.0,0.385,0.673,2.0,-8.182,1.0,0.0329,0.000183,0.15,0.0699,0.187,149.272,306853.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19150,18673543.0,1.0,1.0,0.721,0.805,9.0,-4.134,0.0,0.0927,0.05,0.0,0.153,0.653,118.058,189133.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
89404,12691508.0,4.0,21.0,0.646,0.696,1.0,-5.572,0.0,0.342,0.0192,0.0,0.0762,0.625,92.88,207401.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88004,744667.0,11.0,11.0,0.9,0.385,1.0,-12.189,0.0,0.435,0.371,0.0,0.142,0.488,99.964,174336.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85080,131229.0,1.0,1.0,0.784,0.435,8.0,-9.197,1.0,0.0647,0.464,5.27e-06,0.0913,0.865,90.033,195356.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
84599,1627592.0,1.0,1.0,0.745,0.656,7.0,-4.482,1.0,0.0591,0.135,0.0,0.166,0.606,155.934,236923.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87152,4325497.0,1.0,12.0,0.632,0.728,6.0,-5.759,0.0,0.0604,0.00308,0.0,0.278,0.252,117.981,233373.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14127,18703210.0,7.0,14.0,0.73,0.427,11.0,-9.834,0.0,0.138,0.379,0.000309,0.0893,0.392,149.45,240267.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84717,2611308.0,8.0,26.0,0.857,0.511,0.0,-8.197,1.0,0.0881,0.00064,1.11e-06,0.11,0.336,163.048,235920.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81165,50593376.0,3.0,25.0,0.755,0.47,1.0,-8.72,1.0,0.139,0.0153,0.0,0.118,0.0604,76.056,184960.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84238,5749977.0,1.0,2.0,0.82,0.697,6.0,-7.296,0.0,0.378,0.0349,0.0,0.197,0.629,154.992,185866.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
81597,50593376.0,4.0,22.0,0.735,0.373,11.0,-10.478,1.0,0.104,0.762,0.00202,0.288,0.237,123.081,107673.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81626,4807934.0,6.0,13.0,0.676,0.664,8.0,-4.435,1.0,0.343,0.0387,0.0,0.0475,0.838,161.867,214893.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60733,2237000.0,8.0,18.0,0.843,0.529,7.0,-7.476,1.0,0.0515,0.317,1.48e-05,0.284,0.289,97.971,170536.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38113,24755789.0,16.0,26.0,0.569,0.793,1.0,-3.749,1.0,0.0405,0.189,0.0,0.111,0.45,108.048,251280.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89291,2237000.0,11.0,16.0,0.74,0.454,0.0,-7.521,1.0,0.415,0.424,0.0,0.106,0.412,76.507,253172.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69600,9717614.0,5.0,23.0,0.902,0.819,1.0,-3.321,1.0,0.316,0.041,0.0,0.106,0.745,89.0,186872.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14474,23289724.0,12.0,13.0,0.855,0.294,5.0,-8.676,1.0,0.286,0.3,9.22e-05,0.091,0.842,139.745,182017.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54123,4897771.0,4.0,14.0,0.657,0.522,10.0,-7.632,1.0,0.397,0.156,0.0,0.0811,0.442,179.687,260333.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
53344,17132813.0,6.0,13.0,0.623,0.93,5.0,-5.285,1.0,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,205613.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41168,2611308.0,13.0,18.0,0.837,0.586,11.0,-8.521,0.0,0.0807,0.281,0.0,0.134,0.618,117.066,197000.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76510,1316706.0,19.0,25.0,0.874,0.443,5.0,-9.628,0.0,0.241,0.147,0.0,0.124,0.298,118.004,235988.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20438,4907118.0,3.0,15.0,0.88,0.626,2.0,-7.062,1.0,0.0473,0.19,0.000755,0.094,0.441,105.01,251429.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87470,1158379.0,1.0,1.0,0.653,0.941,1.0,-2.709,0.0,0.0583,0.00556,0.0788,0.277,0.688,110.019,190448.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86585,3310268.0,9.0,16.0,0.692,0.782,5.0,-7.316,0.0,0.298,0.155,0.0,0.133,0.767,94.535,205032.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74098,33485486.0,15.0,16.0,0.647,0.272,5.0,-12.906,1.0,0.0916,0.918,1.73e-05,0.0918,0.339,150.044,234000.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9220,1419670.0,1.0,15.0,0.537,0.315,5.0,-13.79,1.0,0.0271,0.588,2.29e-05,0.206,0.575,86.813,190320.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12121,498854.0,12.0,13.0,0.603,0.705,9.0,-7.547,1.0,0.0328,0.556,0.000123,0.342,0.89,90.12,239947.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49939,1419670.0,1.0,12.0,0.623,0.449,5.0,-13.333,1.0,0.0253,0.212,0.0,0.0613,0.572,84.383,256000.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30403,5305740.0,1.0,1.0,0.585,0.471,4.0,-9.934,0.0,0.0616,0.0967,0.0184,0.115,0.323,93.099,142000.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54070,71783101.0,1.0,1.0,0.746,0.787,4.0,-6.373,1.0,0.12,0.214,0.0,0.0669,0.607,95.005,206187.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
88648,4688338.0,1.0,1.0,0.886,0.479,4.0,-8.054,0.0,0.334,0.077,0.0,0.135,0.408,130.029,158692.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88690,5647016.0,13.0,19.0,0.935,0.505,1.0,-7.155,0.0,0.0931,0.0508,0.0,0.0841,0.183,128.044,198173.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40171,20661027.0,1.0,1.0,0.658,0.901,7.0,-2.814,1.0,0.0357,0.0478,0.0,0.12,0.708,93.979,210520.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36758,931301.0,1.0,1.0,0.746,0.653,7.0,-6.745,1.0,0.289,0.378,0.0,0.229,0.672,75.016,253107.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
87138,3310268.0,1.0,1.0,0.668,0.503,7.0,-8.196,0.0,0.365,0.0075,0.0,0.441,0.333,160.054,243146.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66115,5004777.0,2.0,16.0,0.694,0.759,10.0,-5.667,0.0,0.398,0.137,0.0,0.167,0.77,140.055,245387.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84610,497953.0,1.0,1.0,0.721,0.674,1.0,-5.359,1.0,0.351,0.121,0.0,0.402,0.907,87.573,69709.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
67223,52571724.0,1.0,1.0,0.892,0.507,0.0,-8.282,1.0,0.378,0.704,3.14e-05,0.109,0.695,143.96,158587.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
87825,9442830.0,4.0,13.0,0.75,0.794,11.0,-6.539,0.0,0.168,0.0213,0.0,0.359,0.645,129.993,218141.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77713,11968318.0,10.0,12.0,0.715,0.652,6.0,-7.909,0.0,0.396,0.101,0.0,0.11,0.498,109.28,257646.0,5.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87400,10919803.0,1.0,1.0,0.775,0.74,1.0,-3.271,1.0,0.0671,0.286,0.0,0.076,0.327,75.966,294734.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85685,1982751.0,16.0,17.0,0.688,0.489,2.0,-7.627,0.0,0.173,0.619,0.0,0.153,0.559,85.404,210120.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59049,10901364.0,1.0,1.0,0.593,0.868,1.0,-3.573,0.0,0.295,0.183,0.0,0.365,0.496,104.988,201257.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61961,8932627.0,13.0,15.0,0.649,0.798,2.0,-4.346,1.0,0.178,0.226,0.0,0.0711,0.857,177.899,230413.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87126,9460688.0,17.0,25.0,0.793,0.589,8.0,-5.268,0.0,0.191,0.166,0.0,0.123,0.498,149.915,207256.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65902,23718139.0,2.0,8.0,0.785,0.792,9.0,-4.695,0.0,0.0641,0.0104,0.0,0.104,0.528,155.036,249600.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
68706,5004777.0,10.0,16.0,0.79,0.677,7.0,-5.27,1.0,0.104,0.0151,1.06e-05,0.169,0.75,160.001,239987.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26071,13266070.0,11.0,22.0,0.782,0.659,1.0,-3.103,1.0,0.248,0.0696,0.0,0.168,0.336,148.03,131761.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4678,5184928.0,1.0,1.0,0.941,0.676,4.0,-5.54,0.0,0.0936,0.211,4.64e-06,0.0986,0.93,120.073,156960.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
45470,3308612.0,16.0,16.0,0.668,0.892,5.0,-3.001,0.0,0.0645,0.298,0.0,0.735,0.478,95.927,159011.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28671,29173640.0,4.0,17.0,0.665,0.741,0.0,-3.694,1.0,0.0787,0.154,3.02e-05,0.345,0.57,144.968,156893.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
84140,161775.0,7.0,34.0,0.699,0.282,7.0,-7.65,1.0,0.0374,0.798,1.23e-06,0.0981,0.359,79.776,159293.0,4.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77085,7838718.0,1.0,1.0,0.507,0.442,10.0,-7.279,1.0,0.367,0.0129,0.000148,0.174,0.107,173.03,227707.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86108,5184928.0,9.0,20.0,0.78,0.402,5.0,-9.255,0.0,0.149,0.188,0.0,0.0597,0.483,160.046,169046.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85120,969775.0,3.0,17.0,0.643,0.603,2.0,-5.416,1.0,0.0311,0.012,0.0,0.118,0.42,144.01,216668.0,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67809,29173640.0,6.0,18.0,0.675,0.562,7.0,-7.678,1.0,0.0352,0.233,0.0,0.0816,0.309,130.098,256533.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61264,4688338.0,3.0,16.0,0.886,0.479,4.0,-8.054,0.0,0.334,0.077,0.0,0.135,0.408,130.029,158692.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
86602,4425041.0,1.0,1.0,0.812,0.784,2.0,-4.208,1.0,0.248,0.136,0.0,0.109,0.38,145.995,211644.0,4.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
